"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1161",1161,0.107765038763326,0.147723946997346,1
"1162",1162,0.117517327432536,0.164224873066424,1
"1163",1163,0.103579759012223,0.148311169153969,0
"1164",1164,0.0989047287447388,0.14395388226244,1
"1165",1165,0.10170175822664,0.145946236931231,1
"1166",1166,0.0954646752866565,0.141601981151958,0
"1167",1167,0.101672126079494,0.146111948416785,1
"1168",1168,0.0935135336772676,0.137335845002228,1
"1169",1169,0.0966937858589421,0.141569903915022,1
"1170",1170,0.0946518706187454,0.140154330859088,0
"1171",1171,0.0927399323394758,0.135963180498088,1
"1172",1172,0.0992897927853187,0.147886727158347,1
"1173",1173,0.0934769403917458,0.137421080094722,1
"1174",1174,0.0876136298506407,0.132287467036005,0
"1175",1175,0.0852367632650881,0.131894817448917,0
"1176",1176,0.0862030484071488,0.130787180605574,0
"1177",1177,0.100145941355881,0.144665076781811,1
"1178",1178,0.0957492808552837,0.139929147402159,0
"1179",1179,0.0898406483339712,0.134563792919547,1
"1180",1180,0.09235465989722,0.135786199039546,1
"1181",1181,0.0858246102180115,0.129220048328107,1
"1182",1182,0.0839486449967074,0.125553872948659,1
"1183",1183,0.0811787573290704,0.124140938673544,0
"1184",1184,0.0891646330240137,0.133047707840415,1
"1185",1185,0.0831259123323291,0.126100671263618,1
"1186",1186,0.0851626219530003,0.128642794773801,1
"1187",1187,0.0798976656216604,0.124690507857764,0
"1188",1188,0.0802666372218039,0.123994386245555,1
"1189",1189,0.116405405868944,0.177535228709065,0
"1190",1190,0.0971763529518726,0.152558319172447,1
"1191",1191,0.0948873982264836,0.144315809648612,1
"1192",1192,0.092371007691929,0.138832451056514,1
"1193",1193,0.0874891644430526,0.135165839396027,1
"1194",1194,0.0900689943610034,0.137265296403698,0
"1195",1195,0.0826331383592122,0.13192722064428,0
"1196",1196,0.0842807157586725,0.131576199055569,1
"1197",1197,0.0919735815371896,0.136571111369725,1
"1198",1198,0.0820608057477133,0.128974216708567,1
"1199",1199,0.0831167962942609,0.12955517393378,0
"1200",1200,0.10593229680637,0.160995222512057,1
"1201",1201,0.090415880518336,0.143251820119021,1
"1202",1202,0.103033759511526,0.155552574911359,1
"1203",1203,0.107371719364545,0.151613433788948,1
"1204",1204,0.0924309806672782,0.139688211655714,1
"1205",1205,0.0850288735096404,0.134211259603591,0
"1206",1206,0.0887508725721585,0.137135549313329,1
"1207",1207,0.0934811114651733,0.143949918382735,0
"1208",1208,0.0914185632617484,0.140554818537297,1
"1209",1209,0.0889200108288055,0.138134842956953,0
"1210",1210,0.0884497821387431,0.139290456017541,0
"1211",1211,0.0787122299140415,0.128508311589729,0
"1212",1212,0.0743023427711409,0.123495515296563,0
"1213",1213,0.0834751125693239,0.132579882438029,1
"1214",1214,0.0895284404256622,0.13971112888174,1
"1215",1215,0.0782166858560085,0.127306725390378,1
"1216",1216,0.0885883793571435,0.138133477582108,1
"1217",1217,0.0812997805450211,0.13188096363132,1
"1218",1218,0.0859966917782383,0.133223893048888,1
"1219",1219,0.0865513336761127,0.131710033565068,1
"1220",1220,0.0917114441088808,0.141410107591433,0
"1221",1221,0.0961176733604076,0.142640292358515,1
"1222",1222,0.0869207868871724,0.134479328135519,1
"1223",1223,0.0815408739878567,0.12828781768718,1
"1224",1224,0.0739405573347867,0.120879957089666,0
"1225",1225,0.071465933424025,0.119624240200458,1
"1226",1226,0.089687847692655,0.144273857120056,0
"1227",1227,0.0906689655339962,0.142719663398631,1
"1228",1228,0.0840115011331054,0.134983752226063,1
"1229",1229,0.0856228749683564,0.135313877163578,1
"1230",1230,0.079308018031523,0.130389952636181,1
"1231",1231,0.085332948915574,0.13440000586998,1
"1232",1232,0.0864427910524064,0.133886025696872,1
"1233",1233,0.0758856549612121,0.124337952794933,1
"1234",1234,0.0752442374379618,0.124019020920001,1
"1235",1235,0.0788471617249424,0.126452818842089,1
"1236",1236,0.0759865365913793,0.123308296455448,1
"1237",1237,0.074227413253602,0.120591071759312,0
"1238",1238,0.0713007808462738,0.119846551863547,1
"1239",1239,0.0724149446225243,0.120319405436562,1
"1240",1240,0.0662195184459746,0.112996994735243,0
